week_start,net_flow,week_end,industry,year,week,rolling_percentile
2020-11-09,183510.32512470684,2020-11-13,农林牧渔,2020,46,0.5096153846153846
2020-11-16,1720035.9467277261,2020-11-20,农林牧渔,2020,47,0.75
2020-11-23,-1956079.933497287,2020-11-27,农林牧渔,2020,48,0.21153846153846154
2020-11-30,-2154913.2243328234,2020-12-04,农林牧渔,2020,49,0.17307692307692307
2020-12-07,-1366060.4732362435,2020-12-11,农林牧渔,2020,50,0.28846153846153844
2020-12-14,909128.0337646217,2020-12-18,农林牧渔,2020,51,0.6442307692307693
2020-12-21,-285344.24279354664,2020-12-25,农林牧渔,2020,52,0.40384615384615385
2020-12-28,1752876.6222619456,2021-01-01,农林牧渔,2020,53,0.7596153846153846
2021-01-04,-62572.62573297217,2021-01-08,农林牧渔,2021,1,0.4326923076923077
2021-01-11,-3235605.7602025974,2021-01-15,农林牧渔,2021,2,0.057692307692307696
2021-01-18,-2127527.07902396,2021-01-22,农林牧渔,2021,3,0.17307692307692307
2021-01-25,457545.5996832731,2021-01-29,农林牧渔,2021,4,0.5865384615384616
2021-02-01,1963429.6151474554,2021-02-05,农林牧渔,2021,5,0.8173076923076923
2021-02-08,1497380.3537977568,2021-02-12,农林牧渔,2021,6,0.7596153846153846
2021-02-15,1495275.2296759645,2021-02-19,农林牧渔,2021,7,0.75
2021-02-22,579899.2991488138,2021-02-26,农林牧渔,2021,8,0.5769230769230769
2021-03-01,-5596571.982307829,2021-03-05,农林牧渔,2021,9,0.0
2021-03-08,1195459.6683403156,2021-03-12,农林牧渔,2021,10,0.6634615384615384
2021-03-15,-160953.74320071604,2021-03-19,农林牧渔,2021,11,0.4230769230769231
2021-03-22,1783522.7284297796,2021-03-26,农林牧渔,2021,12,0.7884615384615384
2021-03-29,-2610391.251574555,2021-04-02,农林牧渔,2021,13,0.11538461538461539
2021-04-05,3914503.18363683,2021-04-09,农林牧渔,2021,14,0.9038461538461539
2021-04-12,-1686610.5551476318,2021-04-16,农林牧渔,2021,15,0.22115384615384615
2021-04-19,-532172.3946666638,2021-04-23,农林牧渔,2021,16,0.36538461538461536
2021-04-26,-2517840.450358271,2021-04-30,农林牧渔,2021,17,0.11538461538461539
2021-05-03,2705191.257662,2021-05-07,农林牧渔,2021,18,0.8557692307692307
2021-05-10,-836711.9370781501,2021-05-14,农林牧渔,2021,19,0.34615384615384615
2021-05-17,-1267357.1594116408,2021-05-21,农林牧渔,2021,20,0.2692307692307692
2021-05-24,-2036161.4663543475,2021-05-28,农林牧渔,2021,21,0.19230769230769232
2021-05-31,3427397.1003898187,2021-06-04,农林牧渔,2021,22,0.9134615384615384
2021-06-07,1537634.1607009394,2021-06-11,农林牧渔,2021,23,0.7596153846153846
2021-06-14,1500491.8556433618,2021-06-18,农林牧渔,2021,24,0.7403846153846154
2021-06-21,-3205917.7028824044,2021-06-25,农林牧渔,2021,25,0.057692307692307696
2021-06-28,4016299.2088124678,2021-07-02,农林牧渔,2021,26,0.9230769230769231
2021-07-05,418552.3589687953,2021-07-09,农林牧渔,2021,27,0.5673076923076923
2021-07-12,-2140440.9794339803,2021-07-16,农林牧渔,2021,28,0.18269230769230768
2021-07-19,-3420477.702448631,2021-07-23,农林牧渔,2021,29,0.038461538461538464
2021-07-26,2114257.177782939,2021-07-30,农林牧渔,2021,30,0.8269230769230769
2021-08-02,1065500.6818805735,2021-08-06,农林牧渔,2021,31,0.6346153846153846
2021-08-09,1760684.1142320114,2021-08-13,农林牧渔,2021,32,0.7884615384615384
2021-08-16,2156316.534992442,2021-08-20,农林牧渔,2021,33,0.8365384615384616
2021-08-23,-4267158.284282666,2021-08-27,农林牧渔,2021,34,0.038461538461538464
2021-08-30,2523731.6110724825,2021-09-03,农林牧渔,2021,35,0.8557692307692307
2021-09-06,2983699.5071093654,2021-09-10,农林牧渔,2021,36,0.9038461538461539
2021-09-13,11067.164918088762,2021-09-17,农林牧渔,2021,37,0.4807692307692308
2021-09-20,-402283.5036593841,2021-09-24,农林牧渔,2021,38,0.4230769230769231
2021-09-27,-3809631.040716757,2021-10-01,农林牧渔,2021,39,0.04807692307692308
2021-10-04,-496490.72581045685,2021-10-08,农林牧渔,2021,40,0.41346153846153844
2021-10-11,2055992.796066109,2021-10-15,农林牧渔,2021,41,0.8173076923076923
2021-10-18,-366483.1536363598,2021-10-22,农林牧渔,2021,42,0.4423076923076923
2021-10-25,2062367.7154935398,2021-10-29,农林牧渔,2021,43,0.8173076923076923
2021-11-01,-818835.5741166061,2021-11-05,农林牧渔,2021,44,0.36538461538461536
2021-11-08,1705250.2254097958,2021-11-12,农林牧渔,2021,45,0.7403846153846154
2021-11-15,-3043994.4848815557,2021-11-19,农林牧渔,2021,46,0.09615384615384616
2021-11-22,-1657785.2148983434,2021-11-26,农林牧渔,2021,47,0.25
2021-11-29,1618840.6732826761,2021-12-03,农林牧渔,2021,48,0.7307692307692307
2021-12-06,1906993.9297687402,2021-12-10,农林牧渔,2021,49,0.7884615384615384
2021-12-13,430349.92585641635,2021-12-17,农林牧渔,2021,50,0.5192307692307693
2021-12-20,-2261764.5160824256,2021-12-24,农林牧渔,2021,51,0.14423076923076922
2021-12-27,-701894.5313894083,2021-12-31,农林牧渔,2021,52,0.34615384615384615
2022-01-03,-2512109.565921443,2022-01-07,农林牧渔,2022,1,0.14423076923076922
2022-01-10,-779439.2095317995,2022-01-14,农林牧渔,2022,2,0.34615384615384615
2022-01-17,-2617854.9394229287,2022-01-21,农林牧渔,2022,3,0.125
2022-01-24,1000854.0571662099,2022-01-28,农林牧渔,2022,4,0.5865384615384616
2022-01-31,3624042.9510936053,2022-02-04,农林牧渔,2022,5,0.9326923076923077
2022-02-07,-4265843.392225938,2022-02-11,农林牧渔,2022,6,0.04807692307692308
2022-02-14,2198014.5388193317,2022-02-18,农林牧渔,2022,7,0.8461538461538461
2022-02-21,2816152.142037658,2022-02-25,农林牧渔,2022,8,0.8846153846153846
2022-02-28,-2014646.094514542,2022-03-04,农林牧渔,2022,9,0.2403846153846154
2022-03-07,3583303.602468814,2022-03-11,农林牧渔,2022,10,0.9230769230769231
2022-03-14,2599161.1095576626,2022-03-18,农林牧渔,2022,11,0.8557692307692307
2022-03-21,1652685.2786100598,2022-03-25,农林牧渔,2022,12,0.7019230769230769
2022-03-28,717277.3450781552,2022-04-01,农林牧渔,2022,13,0.5480769230769231
2022-04-04,-787454.5378940703,2022-04-08,农林牧渔,2022,14,0.3557692307692308
2022-04-11,803072.151991766,2022-04-15,农林牧渔,2022,15,0.5480769230769231
2022-04-18,-42085.383542951546,2022-04-22,农林牧渔,2022,16,0.4519230769230769
2022-04-25,-4238127.561720638,2022-04-29,农林牧渔,2022,17,0.057692307692307696
2022-05-02,-1406244.0916854707,2022-05-06,农林牧渔,2022,18,0.28846153846153844
2022-05-09,618354.7377608927,2022-05-13,农林牧渔,2022,19,0.5480769230769231
2022-05-16,-1396584.752678073,2022-05-20,农林牧渔,2022,20,0.27884615384615385
2022-05-23,-4422982.361374081,2022-05-27,农林牧渔,2022,21,0.028846153846153848
2022-05-30,853710.5192989423,2022-06-03,农林牧渔,2022,22,0.5865384615384616
2022-06-06,-834979.1769364686,2022-06-10,农林牧渔,2022,23,0.34615384615384615
2022-06-13,-3033952.104107277,2022-06-17,农林牧渔,2022,24,0.11538461538461539
2022-06-20,-2755453.961528031,2022-06-24,农林牧渔,2022,25,0.125
2022-06-27,-861494.409436176,2022-07-01,农林牧渔,2022,26,0.34615384615384615
2022-07-04,-1813261.6700224648,2022-07-08,农林牧渔,2022,27,0.25961538461538464
2022-07-11,1341876.7595142517,2022-07-15,农林牧渔,2022,28,0.6826923076923077
2022-07-18,1353495.028246456,2022-07-22,农林牧渔,2022,29,0.6826923076923077
2022-07-25,439305.6288124159,2022-07-29,农林牧渔,2022,30,0.5576923076923077
2022-08-01,672257.3844876594,2022-08-05,农林牧渔,2022,31,0.5865384615384616
2022-08-08,651771.4000368995,2022-08-12,农林牧渔,2022,32,0.5769230769230769
2022-08-15,890073.5690544217,2022-08-19,农林牧渔,2022,33,0.625
2022-08-22,-45787.38889451325,2022-08-26,农林牧渔,2022,34,0.46153846153846156
2022-08-29,3915073.5895812386,2022-09-02,农林牧渔,2022,35,0.9807692307692307
2022-09-05,-323195.92218634905,2022-09-09,农林牧渔,2022,36,0.4230769230769231
2022-09-12,-1939936.7798737148,2022-09-16,农林牧渔,2022,37,0.2403846153846154
2022-09-19,-1342107.6205389784,2022-09-23,农林牧渔,2022,38,0.3076923076923077
2022-09-26,-902944.1481589589,2022-09-30,农林牧渔,2022,39,0.33653846153846156
2022-10-03,2306615.638793121,2022-10-07,农林牧渔,2022,40,0.8846153846153846
2022-10-10,1743725.9799125586,2022-10-14,农林牧渔,2022,41,0.7788461538461539
2022-10-17,-1539549.9393919047,2022-10-21,农林牧渔,2022,42,0.2692307692307692
2022-10-24,1604382.708377709,2022-10-28,农林牧渔,2022,43,0.7307692307692307
2022-10-31,-1639244.7519798232,2022-11-04,农林牧渔,2022,44,0.25961538461538464
2022-11-07,-5200615.051453888,2022-11-11,农林牧渔,2022,45,0.009615384615384616
2022-11-14,1500187.693307911,2022-11-18,农林牧渔,2022,46,0.7115384615384616
2022-11-21,1796219.9018765388,2022-11-25,农林牧渔,2022,47,0.8173076923076923
2022-11-28,1545627.7569599655,2022-12-02,农林牧渔,2022,48,0.7307692307692307
2022-12-05,-1681747.7756055915,2022-12-09,农林牧渔,2022,49,0.2403846153846154
2022-12-12,2471143.3965741326,2022-12-16,农林牧渔,2022,50,0.8942307692307693
2022-12-19,-480918.7613676464,2022-12-23,农林牧渔,2022,51,0.41346153846153844
2022-12-26,-3942314.0797386435,2022-12-30,农林牧渔,2022,52,0.057692307692307696
2023-01-02,3037772.4640917317,2023-01-06,农林牧渔,2023,1,0.9423076923076923
2023-01-09,2191978.1184038385,2023-01-13,农林牧渔,2023,2,0.8557692307692307
2023-01-16,-1245091.5120895517,2023-01-20,农林牧渔,2023,3,0.3173076923076923
2023-01-23,1068380.6511629298,2023-01-27,农林牧渔,2023,4,0.625
2023-01-30,-4910119.48171155,2023-02-03,农林牧渔,2023,5,0.019230769230769232
2023-02-06,1677282.2816776275,2023-02-10,农林牧渔,2023,6,0.75
2023-02-13,-1402696.6128744672,2023-02-17,农林牧渔,2023,7,0.28846153846153844
2023-02-20,1933651.533838474,2023-02-24,农林牧渔,2023,8,0.8076923076923077
2023-02-27,849613.467814388,2023-03-03,农林牧渔,2023,9,0.5865384615384616
2023-03-06,-2571478.7024082057,2023-03-10,农林牧渔,2023,10,0.14423076923076922
2023-03-13,-997380.7975607053,2023-03-17,农林牧渔,2023,11,0.33653846153846156
2023-03-20,-441403.5974306222,2023-03-24,农林牧渔,2023,12,0.4519230769230769
2023-03-27,-1396330.2768446929,2023-03-31,农林牧渔,2023,13,0.3076923076923077
2023-04-03,-2708071.0576631716,2023-04-07,农林牧渔,2023,14,0.125
2023-04-10,-2174775.8495286815,2023-04-14,农林牧渔,2023,15,0.18269230769230768
2023-04-17,-3877213.873870913,2023-04-21,农林牧渔,2023,16,0.0673076923076923
2023-04-24,-2186869.4813411804,2023-04-28,农林牧渔,2023,17,0.19230769230769232
2023-05-01,4021156.864557386,2023-05-05,农林牧渔,2023,18,1.0
2023-05-08,2604736.034070714,2023-05-12,农林牧渔,2023,19,0.9134615384615384
2023-05-15,-580056.1399779139,2023-05-19,农林牧渔,2023,20,0.4326923076923077
2023-05-22,1210338.9050184959,2023-05-26,农林牧渔,2023,21,0.6538461538461539
2023-05-29,873418.6158007598,2023-06-02,农林牧渔,2023,22,0.6057692307692307
2023-06-05,-2098281.3921253174,2023-06-09,农林牧渔,2023,23,0.21153846153846154
2023-06-12,-422842.08166062646,2023-06-16,农林牧渔,2023,24,0.46153846153846156
2023-06-19,-326556.85252457974,2023-06-23,农林牧渔,2023,25,0.49038461538461536
2023-06-26,-4822677.858469434,2023-06-30,农林牧渔,2023,26,0.019230769230769232
2023-07-03,3740188.2381800385,2023-07-07,农林牧渔,2023,27,0.9807692307692307
2023-07-10,-1714498.0040019269,2023-07-14,农林牧渔,2023,28,0.25
2023-07-17,-1689424.4404073453,2023-07-21,农林牧渔,2023,29,0.25
2023-07-24,-937615.8714960793,2023-07-28,农林牧渔,2023,30,0.3557692307692308
2023-07-31,-516046.8843818321,2023-08-04,农林牧渔,2023,31,0.4423076923076923
2023-08-07,1785550.311781304,2023-08-11,农林牧渔,2023,32,0.7980769230769231
2023-08-14,-285428.7493776649,2023-08-18,农林牧渔,2023,33,0.5288461538461539
2023-08-21,831801.3396157436,2023-08-25,农林牧渔,2023,34,0.6346153846153846
2023-08-28,-323188.1306652814,2023-09-01,农林牧渔,2023,35,0.5192307692307693
2023-09-04,-1263634.200116428,2023-09-08,农林牧渔,2023,36,0.3269230769230769
2023-09-11,-1460663.9714073858,2023-09-15,农林牧渔,2023,37,0.27884615384615385
2023-09-18,-100046.5604879295,2023-09-22,农林牧渔,2023,38,0.5576923076923077
2023-09-25,149291.86399733473,2023-09-29,农林牧渔,2023,39,0.5769230769230769
2023-10-02,113729.88381897728,2023-10-06,农林牧渔,2023,40,0.5673076923076923
2023-10-09,211438.39186768723,2023-10-13,农林牧渔,2023,41,0.5769230769230769
2023-10-16,1011262.0220861174,2023-10-20,农林牧渔,2023,42,0.7115384615384616
2023-10-23,-1666838.0973876324,2023-10-27,农林牧渔,2023,43,0.2403846153846154
2023-10-30,1968898.6391123433,2023-11-03,农林牧渔,2023,44,0.875
2023-11-06,-2618571.301821208,2023-11-10,农林牧渔,2023,45,0.11538461538461539
2023-11-13,2188869.966244202,2023-11-17,农林牧渔,2023,46,0.875
2023-11-20,575469.8455309044,2023-11-24,农林牧渔,2023,47,0.5961538461538461
2023-11-27,-1060936.1321309689,2023-12-01,农林牧渔,2023,48,0.34615384615384615
2023-12-04,1464678.7654317406,2023-12-08,农林牧渔,2023,49,0.7596153846153846
2023-12-11,3810319.7187516997,2023-12-15,农林牧渔,2023,50,0.9807692307692307
2023-12-18,2954645.544896768,2023-12-22,农林牧渔,2023,51,0.9326923076923077
2023-12-25,84568.95360208681,2023-12-29,农林牧渔,2023,52,0.5384615384615384
2024-01-01,-4528948.853606919,2024-01-05,农林牧渔,2024,1,0.028846153846153848
2024-01-08,8552968.936881475,2024-01-12,农林牧渔,2024,2,1.0
2024-01-15,1879851.891181363,2024-01-19,农林牧渔,2024,3,0.8173076923076923
2024-01-22,685087.4232763499,2024-01-26,农林牧渔,2024,4,0.5961538461538461
2024-01-29,-749731.7287070665,2024-02-02,农林牧渔,2024,5,0.3942307692307692
2024-02-05,3069111.1599373347,2024-02-09,农林牧渔,2024,6,0.9423076923076923
2024-02-12,505002.15522820625,2024-02-16,农林牧渔,2024,7,0.5576923076923077
2024-02-19,796053.0870558063,2024-02-23,农林牧渔,2024,8,0.625
2024-02-26,-2326672.9815653213,2024-03-01,农林牧渔,2024,9,0.125
2024-03-04,-381448.31958800904,2024-03-08,农林牧渔,2024,10,0.4423076923076923
2024-03-11,79450.11578175472,2024-03-15,农林牧渔,2024,11,0.5192307692307693
2024-03-18,-301569.1654295621,2024-03-22,农林牧渔,2024,12,0.4807692307692308
2024-03-25,4275325.588036396,2024-03-29,农林牧渔,2024,13,0.9903846153846154
2024-04-01,5467454.333379768,2024-04-05,农林牧渔,2024,14,0.9903846153846154
2024-04-08,2383178.724252969,2024-04-12,农林牧渔,2024,15,0.8846153846153846
2024-04-15,-1744149.9169792298,2024-04-19,农林牧渔,2024,16,0.18269230769230768
2024-04-22,-1300055.145490597,2024-04-26,农林牧渔,2024,17,0.3076923076923077
2024-04-29,1960076.542574711,2024-05-03,农林牧渔,2024,18,0.8365384615384616
2024-05-06,1033518.5909284488,2024-05-10,农林牧渔,2024,19,0.6923076923076923
2024-05-13,-4875537.422045266,2024-05-17,农林牧渔,2024,20,0.019230769230769232
2024-05-20,-601221.6068460429,2024-05-24,农林牧渔,2024,21,0.38461538461538464
2024-05-27,1790721.6682400338,2024-05-31,农林牧渔,2024,22,0.7980769230769231
2024-06-03,1903377.1184207941,2024-06-07,农林牧渔,2024,23,0.8173076923076923
2024-06-10,-2411944.3378410623,2024-06-14,农林牧渔,2024,24,0.11538461538461539
2024-06-17,3166639.7753468547,2024-06-21,农林牧渔,2024,25,0.9326923076923077
2024-06-24,2330987.6715582893,2024-06-28,农林牧渔,2024,26,0.8653846153846154
2024-07-01,918223.4009880263,2024-07-05,农林牧渔,2024,27,0.6346153846153846
2024-07-08,-621932.7393521748,2024-07-12,农林牧渔,2024,28,0.33653846153846156
2024-07-15,1804094.114827376,2024-07-19,农林牧渔,2024,29,0.7788461538461539
2024-07-22,-595778.3657108224,2024-07-26,农林牧渔,2024,30,0.3557692307692308
2024-07-29,2713010.9694921956,2024-07-31,农林牧渔,2024,31,0.8942307692307693
2018-01-01,3726486.3999284822,2018-01-05,医药生物,2018,1,
2018-01-08,2276370.4116874803,2018-01-12,医药生物,2018,2,0.0
2018-01-15,-1925387.4090415456,2018-01-19,医药生物,2018,3,0.0
2018-01-22,-6287475.618309552,2018-01-26,医药生物,2018,4,0.0
2018-01-29,3355169.5729756914,2018-02-02,医药生物,2018,5,0.75
2018-02-05,-4831838.267754729,2018-02-09,医药生物,2018,6,0.2
2018-02-12,-276521.19561643904,2018-02-16,医药生物,2018,7,0.5
2018-02-19,-1362400.9262880431,2018-02-23,医药生物,2018,8,0.42857142857142855
2018-02-26,309998.8506549132,2018-03-02,医药生物,2018,9,0.625
2018-03-05,136173.6682159396,2018-03-09,医药生物,2018,10,0.5555555555555556
2018-03-12,1665064.1811038237,2018-03-16,医药生物,2018,11,0.7
2018-03-19,1670560.0026188842,2018-03-23,医药生物,2018,12,0.7272727272727273
2018-03-26,-6207360.718482634,2018-03-30,医药生物,2018,13,0.08333333333333333
2018-04-02,-1264539.635232724,2018-04-06,医药生物,2018,14,0.38461538461538464
2018-04-09,1427285.832769206,2018-04-13,医药生物,2018,15,0.6428571428571429
2018-04-16,1358492.6389175581,2018-04-20,医药生物,2018,16,0.6
2018-04-23,-2308005.7528513446,2018-04-27,医药生物,2018,17,0.1875
2018-04-30,4577333.693647677,2018-05-04,医药生物,2018,18,1.0
2018-05-07,1247412.0956139723,2018-05-11,医药生物,2018,19,0.5555555555555556
2018-05-14,539031.9941305326,2018-05-18,医药生物,2018,20,0.5263157894736842
2018-05-21,1108517.7114948868,2018-05-25,医药生物,2018,21,0.55
2018-05-28,-2547522.2517729043,2018-06-01,医药生物,2018,22,0.14285714285714285
2018-06-04,3393833.136722617,2018-06-08,医药生物,2018,23,0.9090909090909091
2018-06-11,2125108.8862474733,2018-06-15,医药生物,2018,24,0.782608695652174
2018-06-18,1716634.1790046778,2018-06-22,医药生物,2018,25,0.75
2018-06-25,-1419947.0805016407,2018-06-29,医药生物,2018,26,0.24
2018-07-02,-629393.1196528699,2018-07-06,医药生物,2018,27,0.34615384615384615
2018-07-09,-3939399.111320206,2018-07-13,医药生物,2018,28,0.1111111111111111
2018-07-16,987348.4876269049,2018-07-20,医药生物,2018,29,0.5357142857142857
2018-07-23,2758898.1898247423,2018-07-27,医药生物,2018,30,0.8620689655172413
2018-07-30,1424693.24615243,2018-08-03,医药生物,2018,31,0.6333333333333333
2018-08-06,2513000.4408447035,2018-08-10,医药生物,2018,32,0.8387096774193549
2018-08-13,-1736877.9584752205,2018-08-17,医药生物,2018,33,0.21875
2018-08-20,1571521.4443438558,2018-08-24,医药生物,2018,34,0.6666666666666666
2018-08-27,-1589213.7531510605,2018-08-31,医药生物,2018,35,0.23529411764705882
2018-09-03,2036196.8385751445,2018-09-07,医药生物,2018,36,0.7714285714285715
2018-09-10,448757.3843391782,2018-09-14,医药生物,2018,37,0.4444444444444444
2018-09-17,642364.4897505736,2018-09-21,医药生物,2018,38,0.4864864864864865
2018-09-24,2895417.578538174,2018-09-28,医药生物,2018,39,0.8947368421052632
2018-10-01,-6526693.641718829,2018-10-05,医药生物,2018,40,0.0
2018-10-08,-212392.60774753103,2018-10-12,医药生物,2018,41,0.375
2018-10-15,2151036.4330620347,2018-10-19,医药生物,2018,42,0.8048780487804879
2018-10-22,-84767.289194902,2018-10-26,医药生物,2018,43,0.38095238095238093
